shift,activity,date_time
86,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-13 12:58:00
86,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-13 12:58:00
86,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-13 12:58:00
86,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-13 12:58:00
86,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-13 12:58:00
86,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-13 12:58:00
86,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-13 12:58:00
86,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-13 12:58:00
86,Ввод_назначений Отделение_госпитализации,2017-01-13 13:42:00
86,Ввод_назначений,2017-01-13 13:50:00
86,Ввод_назначений,2017-01-13 14:00:00
86,Анализ_мочи_общий,2017-01-13 14:08:00
86,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-13 14:08:00
86,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-13 14:08:00
86,Бактериологическое_исследование_отделяемого_из_ран_посев,2017-01-13 15:43:00
86,ЭКСПРЕСС_4эт_-_Определение_уровня_С-реактивного_белка_в_крови,2017-01-13 16:04:00
86,Ввод_назначений,2017-01-13 16:41:00
87,КПП-2.04 Выход через турн.3,2017-01-14 08:06:20
87,Считыватель КПК D1.41,2017-01-14 08:08:06
87,Считыватель КПК D1.09,2017-01-14 08:08:15
87,Ввод_назначений Отделение_госпитализации,2017-01-14 10:54:00
87,Перевод_внутрибольничный,2017-01-14 12:30:00
87,Перевод_внутрибольничный,2017-01-14 12:31:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-01-14 13:35:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-01-14 13:35:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-01-14 13:35:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-01-14 13:35:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-01-14 13:35:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-01-14 13:35:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-01-14 13:35:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-01-14 13:35:00
87,Ввод_назначений,2017-01-14 21:36:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-01-15 01:30:00
87,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-01-15 01:30:00
87,"ЭКСПРЕСС_4эт_-_Протромбиновый_индекс,_МНО",2017-01-15 08:02:00
87,Считыватель КПК D1.09,2017-01-15 09:29:47
88,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-16 07:27:00
88,Определение_уровня_калия_в_крови,2017-01-16 07:27:00
88,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-16 07:27:00
88,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-16 07:27:00
88,"Протромбиновый_индекс,_МНО",2017-01-16 07:27:00
88,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-16 07:27:00
88,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-16 07:28:00
88,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-16 07:28:00
88,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-16 07:28:00
88,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-16 07:28:00
88,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-16 07:28:00
88,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-16 07:28:00
88,Определение_маркеров_ВИЧ_АГ/АТ,2017-01-16 07:28:00
88,Определение_уровня_С-реактивного_белка_в_крови,2017-01-16 07:28:00
88,Определение_уровня_С-реактивного_белка_в_крови,2017-01-16 07:28:00
88,Определение_уровня_С-реактивного_белка_в_крови,2017-01-16 07:28:00
88,Определение_уровня_С-реактивного_белка_в_крови,2017-01-16 07:28:00
88,Определение_уровня_С-реактивного_белка_в_крови,2017-01-16 07:28:00
88,Определение_уровня_аланин-трансаминазы_в_крови,2017-01-16 07:28:00
88,Определение_уровня_аспартат-трансаминазы_в_крови,2017-01-16 07:28:00
88,Определение_уровня_глюкозы_в_крови,2017-01-16 07:28:00
88,Определение_уровня_калия_в_крови,2017-01-16 07:28:00
88,Определение_уровня_калия_в_крови,2017-01-16 07:28:00
88,Определение_уровня_креатинина_в_крови,2017-01-16 07:28:00
88,Определение_уровня_липопротеинов_высокой_плотности_HDL,2017-01-16 07:28:00
88,Определение_уровня_мочевины_в_крови,2017-01-16 07:28:00
88,Определение_уровня_натрия_в_крови,2017-01-16 07:28:00
88,Определение_уровня_общего_белка_в_крови,2017-01-16 07:28:00
88,Определение_уровня_общего_билирубина,2017-01-16 07:28:00
88,Определение_уровня_свободного_тироксина_сыворотки_Т-4,2017-01-16 07:28:00
88,Определение_уровня_свободного_тироксина_сыворотки_Т-4,2017-01-16 07:28:00
88,Определение_уровня_тиреотропного_гормона_ТТГ,2017-01-16 07:28:00
88,Определение_уровня_тиреотропного_гормона_ТТГ,2017-01-16 07:28:00
88,Определение_уровня_триглицеридов_в_крови,2017-01-16 07:28:00
88,Определение_уровня_холестерина_в_крови,2017-01-16 07:28:00
88,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-16 07:28:00
88,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-16 07:28:00
88,"Протромбиновый_индекс,_МНО",2017-01-16 07:28:00
88,"Протромбиновый_индекс,_МНО",2017-01-16 07:28:00
88,"Протромбиновый_индекс,_МНО",2017-01-16 07:28:00
88,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-16 07:28:00
88,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-16 07:28:00
88,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-16 07:28:00
88,Анализ_мочи_общий,2017-01-16 07:33:00
88,Анализ_мочи_общий,2017-01-16 07:34:00
88,Ввод_назначений,2017-01-16 10:40:00
88,Ввод_назначений,2017-01-16 10:40:00
88,Перевод_внутрибольничный,2017-01-16 10:41:00
88,Ввод_назначений,2017-01-16 10:59:00
88,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-16 11:21:00
88,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-16 11:21:00
88,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-16 11:21:00
88,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-16 11:21:00
88,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-16 11:21:00
88,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-16 11:21:00
88,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-16 11:22:00
88,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-16 11:22:00
88,"Протромбиновый_индекс,_МНО",2017-01-16 11:22:00
89,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-17 07:22:00
89,Клинический_анализ_крови_на_гематологическом_анализаторе_с_морфологическим_изучением_и_подсчетом_лейкоцитарной_формулы,2017-01-17 07:22:00
89,Определение_HbsAg_вируса_гепатита_В,2017-01-17 07:22:00
89,Определение_антител_к_вирусу_гепатита_С,2017-01-17 07:22:00
89,Определение_маркеров_ВИЧ_АГ/АТ,2017-01-17 07:22:00
89,Определение_уровня_калия_в_крови,2017-01-17 07:22:00
89,Определение_уровня_калия_в_крови,2017-01-17 07:22:00
89,Определение_уровня_креатинина_в_крови,2017-01-17 07:22:00
89,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-17 07:22:00
89,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-17 07:22:00
89,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-17 07:22:00
89,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-17 07:22:00
89,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-17 07:22:00
89,Активированное_частичное_тромбопластиновое_время_АЧТВ,2017-01-17 07:23:00
89,Активированное_частичное_тромбопластиновое_время_АЧТВ,2017-01-17 07:23:00
89,Активированное_частичное_тромбопластиновое_время_АЧТВ,2017-01-17 07:23:00
89,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-17 07:23:00
89,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-17 07:23:00
89,Клинический_анализ_крови_на_гематологическом_анализаторе_с_морфологическим_изучением_и_подсчетом_лейкоцитарной_формулы,2017-01-17 07:23:00
89,Определение_СКФ_скорость_клубочковой_фильтрации,2017-01-17 07:23:00
89,Определение_СКФ_скорость_клубочковой_фильтрации,2017-01-17 07:23:00
89,Определение_уровня_С-реактивного_белка_в_крови,2017-01-17 07:23:00
89,Определение_уровня_аланин-трансаминазы_в_крови,2017-01-17 07:23:00
89,Определение_уровня_аланин-трансаминазы_в_крови,2017-01-17 07:23:00
89,Определение_уровня_аланин-трансаминазы_в_крови,2017-01-17 07:23:00
89,Определение_уровня_аспартат-трансаминазы_в_крови,2017-01-17 07:23:00
89,Определение_уровня_аспартат-трансаминазы_в_крови,2017-01-17 07:23:00
89,Определение_уровня_аспартат-трансаминазы_в_крови,2017-01-17 07:23:00
89,Определение_уровня_глюкозы_в_крови,2017-01-17 07:23:00
89,Определение_уровня_глюкозы_в_крови,2017-01-17 07:23:00
89,Определение_уровня_глюкозы_в_крови,2017-01-17 07:23:00
89,Определение_уровня_калия_в_крови,2017-01-17 07:23:00
89,Определение_уровня_калия_в_крови,2017-01-17 07:23:00
89,Определение_уровня_калия_в_крови,2017-01-17 07:23:00
89,Определение_уровня_калия_в_крови,2017-01-17 07:23:00
89,Определение_уровня_креатинина_в_крови,2017-01-17 07:23:00
89,Определение_уровня_креатинина_в_крови,2017-01-17 07:23:00
89,Определение_уровня_мочевины_в_крови,2017-01-17 07:23:00
89,Определение_уровня_натрия_в_крови,2017-01-17 07:23:00
89,Определение_уровня_натрия_в_крови,2017-01-17 07:23:00
89,Определение_уровня_общего_белка_в_крови,2017-01-17 07:23:00
89,Определение_уровня_общего_белка_в_крови,2017-01-17 07:23:00
89,Определение_уровня_общего_билирубина,2017-01-17 07:23:00
89,Определение_уровня_общего_билирубина,2017-01-17 07:23:00
89,Определение_уровня_общего_билирубина,2017-01-17 07:23:00
89,Определение_уровня_тиреотропного_гормона_ТТГ,2017-01-17 07:23:00
89,Определение_уровня_фибриногена_в_крови,2017-01-17 07:23:00
89,Определение_уровня_фибриногена_в_крови,2017-01-17 07:23:00
89,Определение_уровня_фибриногена_в_крови,2017-01-17 07:23:00
89,Определение_уровня_холестерина_в_крови,2017-01-17 07:23:00
89,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-17 07:23:00
89,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-17 07:23:00
89,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-17 07:23:00
89,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-17 07:23:00
89,"Протромбиновый_индекс,_МНО",2017-01-17 07:23:00
89,"Протромбиновый_индекс,_МНО",2017-01-17 07:23:00
89,"Протромбиновый_индекс,_МНО",2017-01-17 07:23:00
89,"Протромбиновый_индекс,_МНО",2017-01-17 07:23:00
89,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-17 07:23:00
89,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-17 07:23:00
89,Анализ_мочи_общий,2017-01-17 07:31:00
89,Анализ_мочи_общий,2017-01-17 07:31:00
89,Бактериологическое_исследование_мочи_посев,2017-01-17 07:31:00
89,Бактериологическое_исследование_мочи_посев,2017-01-17 07:31:00
89,Анализ_мочи_общий,2017-01-17 07:32:00
89,Ввод_назначений Отделение_госпитализации,2017-01-17 12:33:00
89,Ввод_назначений,2017-01-17 12:39:00
90,Активированное_частичное_тромбопластиновое_время_АЧТВ,2017-01-18 07:18:00
90,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-18 07:18:00
90,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-18 07:18:00
90,Определение_уровня_С-реактивного_белка_в_крови,2017-01-18 07:18:00
90,Определение_уровня_аланин-трансаминазы_в_крови,2017-01-18 07:18:00
90,Определение_уровня_аспартат-трансаминазы_в_крови,2017-01-18 07:18:00
90,Определение_уровня_глюкозы_в_крови,2017-01-18 07:18:00
90,Определение_уровня_калия_в_крови,2017-01-18 07:18:00
90,Определение_уровня_калия_в_крови,2017-01-18 07:18:00
90,Определение_уровня_креатинина_в_крови,2017-01-18 07:18:00
90,Определение_уровня_креатинина_в_крови,2017-01-18 07:18:00
90,Определение_уровня_мочевины_в_крови,2017-01-18 07:18:00
90,Определение_уровня_натрия_в_крови,2017-01-18 07:18:00
90,Определение_уровня_общего_белка_в_крови,2017-01-18 07:18:00
90,Определение_уровня_общего_билирубина,2017-01-18 07:18:00
90,Определение_уровня_фибриногена_в_крови,2017-01-18 07:18:00
90,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-18 07:18:00
90,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-18 07:18:00
90,"Протромбиновый_индекс,_МНО",2017-01-18 07:18:00
90,"Протромбиновый_индекс,_МНО",2017-01-18 07:18:00
90,"Протромбиновый_индекс,_МНО",2017-01-18 07:18:00
90,"Протромбиновый_индекс,_МНО",2017-01-18 07:18:00
90,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-18 07:18:00
90,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-18 07:18:00
90,КПП-2.04 Выход через турн.3,2017-01-18 08:11:10
90,Считыватель КПК D0.20,2017-01-18 08:12:10
90,Перевод_внутрибольничный,2017-01-18 09:10:00
90,Ввод_назначений,2017-01-18 10:17:00
90,Перевод_внутрибольничный,2017-01-18 10:17:00
90,Ввод_назначений,2017-01-18 10:23:00
90,Ввод_назначений,2017-01-18 10:26:00
90,Перевод_внутрибольничный,2017-01-18 10:57:00
90,Перевод_внутрибольничный,2017-01-18 10:58:00
90,Ввод_назначений,2017-01-18 11:15:00
90,Ввод_назначений Отделение_госпитализации,2017-01-18 11:16:00
90,Ввод_назначений Отделение_госпитализации,2017-01-18 11:20:00
90,Ввод_назначений,2017-01-18 11:33:00
90,Ввод_назначений Пребывание_в_стационаре,2017-01-18 11:35:00
90,Клинический_анализ_крови_на_гематологическом_анализаторе_с_морфологическим_изучением_и_подсчетом_лейкоцитарной_формулы,2017-01-18 11:49:00
90,Определение_уровня_С-реактивного_белка_в_крови,2017-01-18 11:49:00
90,Определение_уровня_аланин-трансаминазы_в_крови,2017-01-18 11:49:00
90,Определение_уровня_аспартат-трансаминазы_в_крови,2017-01-18 11:49:00
90,Определение_уровня_глюкозы_в_крови,2017-01-18 11:49:00
90,Определение_уровня_калия_в_крови,2017-01-18 11:49:00
90,Определение_уровня_креатинина_в_крови,2017-01-18 11:49:00
90,Определение_уровня_мочевины_в_крови,2017-01-18 11:49:00
90,Определение_уровня_натрия_в_крови,2017-01-18 11:49:00
90,Определение_уровня_общего_белка_в_крови,2017-01-18 11:49:00
90,Определение_уровня_общего_билирубина,2017-01-18 11:49:00
90,Определение_уровня_свободного_тироксина_сыворотки_Т-4,2017-01-18 11:49:00
90,Определение_уровня_свободного_трийодтиронина_Т3,2017-01-18 11:49:00
90,Определение_уровня_тиреотропного_гормона_ТТГ,2017-01-18 11:49:00
90,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-18 11:49:00
90,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-18 11:49:00
90,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-18 11:49:00
90,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-18 11:49:00
90,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-18 11:49:00
90,Перевод_внутрибольничный,2017-01-18 12:21:00
90,Ввод_назначений Отделение_госпитализации,2017-01-18 12:24:00
90,Определение_СКФ_скорость_клубочковой_фильтрации,2017-01-18 12:38:00
90,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-18 12:38:00
90,Ввод_назначений,2017-01-18 12:43:00
90,Ввод_назначений,2017-01-18 12:44:00
90,Ввод_назначений,2017-01-18 12:44:00
90,Считыватель КПК D5.05 (вх в 1А),2017-01-18 12:59:48
90,Перевод_внутрибольничный,2017-01-18 13:12:00
90,Перевод_внутрибольничный,2017-01-18 13:29:00
90,Анализ_мочи_общий,2017-01-18 13:30:00
90,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-18 13:35:00
90,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-18 13:35:00
90,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-18 13:35:00
90,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-18 13:35:00
90,Определение_уровня_концентрации_КФК_МВ_в_крови,2017-01-18 13:36:00
90,Определение_уровня_тропонина_в_крови,2017-01-18 13:36:00
90,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-18 13:36:00
90,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-18 13:36:00
90,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-18 13:36:00
90,Ввод_назначений,2017-01-18 13:53:00
90,Ввод_назначений Отделение_госпитализации,2017-01-18 14:00:00
90,Ввод_назначений,2017-01-18 14:28:00
90,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-18 14:31:00
90,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-18 14:31:00
90,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-18 14:37:00
90,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-18 14:37:00
90,Перевод_внутрибольничный,2017-01-18 15:01:00
90,Ввод_назначений Отделение_госпитализации,2017-01-18 15:36:00
90,Считыватель КПК D5.05 (вх в 1А),2017-01-18 16:36:35
90,Перевод_внутрибольничный,2017-01-18 16:55:00
90,ЭКСПРЕСС_4эт_-_Общий_клинический_анализ_крови,2017-01-18 17:03:00
90,Ввод_назначений Отделение_госпитализации,2017-01-18 18:47:00
90,"ЭКСПРЕСС_4эт_-_Протромбиновый_индекс,_МНО",2017-01-18 19:30:00
90,Ввод_назначений,2017-01-18 20:35:00
90,Считыватель КПК D5.05 (вх в 1А),2017-01-18 20:44:12
90,Считыватель КПК D5.05 (вх в стационар),2017-01-18 20:45:52
90,Ввод_назначений,2017-01-18 21:52:00
90,Ввод_назначений Отделение_госпитализации,2017-01-18 21:53:00
90,Ввод_назначений,2017-01-18 22:27:00
90,ЭКСПРЕСС_4эт_-_Общий_клинический_анализ_крови,2017-01-18 22:45:00
90,ЭКСПРЕСС_4эт_-_Определение_уровня_аланин-трансаминазы_в_крови,2017-01-18 22:45:00
90,ЭКСПРЕСС_4эт_-_Определение_уровня_аспартат-трансаминазы_в_крови,2017-01-18 22:45:00
90,ЭКСПРЕСС_4эт_-_Определение_уровня_глюкозы_в_крови,2017-01-18 22:45:00
90,ЭКСПРЕСС_4эт_-_Определение_уровня_калия_в_крови,2017-01-18 22:45:00
90,ЭКСПРЕСС_4эт_-_Определение_уровня_креатинина_в_крови,2017-01-18 22:45:00
90,ЭКСПРЕСС_4эт_-_Определение_уровня_мочевины_в_крови,2017-01-18 22:45:00
90,ЭКСПРЕСС_4эт_-_Определение_уровня_общего_билирубина,2017-01-18 22:45:00
90,"ЭКСПРЕСС_4эт_-_Протромбиновый_индекс,_МНО",2017-01-18 22:45:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-01-19 00:25:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-01-19 00:25:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-01-19 00:25:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-01-19 00:25:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-01-19 00:25:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-01-19 00:25:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-01-19 00:25:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-01-19 00:25:00
91,Исследование_АДФ-индуцированной_агрегации_тромбоцитов,2017-01-19 07:17:00
91,"Исследование_агрегации_тромбоцитов,_индуцированной_арахидоновой_кислотой",2017-01-19 07:17:00
91,Исследование_коллаген-индуцированной_агрегации_тромбоцитов,2017-01-19 07:17:00
91,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-19 07:17:00
91,Определение_уровня_калия_в_крови,2017-01-19 07:17:00
91,Определение_уровня_калия_в_крови,2017-01-19 07:17:00
91,Определение_уровня_концентрации_КФК_МВ_в_крови,2017-01-19 07:17:00
91,Определение_уровня_креатинина_в_крови,2017-01-19 07:17:00
91,Определение_уровня_креатинина_в_крови,2017-01-19 07:17:00
91,Определение_уровня_креатинкиназы_в_крови,2017-01-19 07:17:00
91,Определение_уровня_тропонина_в_крови,2017-01-19 07:17:00
91,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-19 07:17:00
91,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-19 07:17:00
91,Диагностика_сифилиса_микрореакция__определение_суммарных_антител_к_Treponemae_pallidum,2017-01-19 07:18:00
91,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-19 07:18:00
91,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-01-19 07:18:00
91,Определение_HbsAg_вируса_гепатита_В,2017-01-19 07:18:00
91,Определение_антител_к_вирусу_гепатита_С,2017-01-19 07:18:00
91,Определение_маркеров_ВИЧ_АГ/АТ,2017-01-19 07:18:00
91,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-19 07:18:00
91,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-19 07:18:00
91,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-19 07:18:00
91,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-19 07:18:00
91,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-01-19 07:18:00
91,Анализ_мочи_общий,2017-01-19 07:20:00
91,Анализ_мочи_общий,2017-01-19 07:20:00
91,Общий_анализ_мокроты,2017-01-19 07:20:00
91,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-01-19 07:22:00
91,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-01-19 07:22:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-01-19 09:33:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-01-19 09:33:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-01-19 09:33:00
91,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-01-19 09:33:00
91,Перевод_внутрибольничный,2017-01-19 09:57:00
91,Перевод_внутрибольничный,2017-01-19 09:58:00
91,Ввод_назначений,2017-01-19 10:06:00
91,Перевод_внутрибольничный,2017-01-19 10:08:00
91,Ввод_назначений Отделение_госпитализации,2017-01-19 10:25:00
91,Ввод_назначений,2017-01-19 10:33:00
91,Перевод_внутрибольничный,2017-01-19 10:33:00
91,Перевод_внутрибольничный,2017-01-19 10:55:00
